법정동코드,법정동명,폐지여부,sido,sigungu,dong,full_name,lat,lon
1111010100,서울특별시 종로구 청운동,존재,서울특별시,종로구,청운동,서울특별시 종로구 청운동,37.5891974378627,126.969329763593
1111010200,서울특별시 종로구 신교동,존재,서울특별시,종로구,신교동,서울특별시 종로구 신교동,37.5844902776102,126.967923271581
1111010300,서울특별시 종로구 궁정동,존재,서울특별시,종로구,궁정동,서울특별시 종로구 궁정동,37.5846825915783,126.973144784748
1111010400,서울특별시 종로구 효자동,존재,서울특별시,종로구,효자동,서울특별시 종로구 효자동,37.5826496685116,126.971931855344
1111010500,서울특별시 종로구 창성동,존재,서울특별시,종로구,창성동,서울특별시 종로구 창성동,37.5805450723988,126.972462474485
1111010600,서울특별시 종로구 통의동,존재,서울특별시,종로구,통의동,서울특별시 종로구 통의동,37.5780584194584,126.972852824323
1111010700,서울특별시 종로구 적선동,존재,서울특별시,종로구,적선동,서울특별시 종로구 적선동,37.5752799608427,126.973773044297
1111010800,서울특별시 종로구 통인동,존재,서울특별시,종로구,통인동,서울특별시 종로구 통인동,37.5801444847071,126.97021199276
1111010900,서울특별시 종로구 누상동,존재,서울특별시,종로구,누상동,서울특별시 종로구 누상동,37.580026884522,126.962264659143
1111011000,서울특별시 종로구 누하동,존재,서울특별시,종로구,누하동,서울특별시 종로구 누하동,37.5792826296463,126.968274190814
1111011100,서울특별시 종로구 옥인동,존재,서울특별시,종로구,옥인동,서울특별시 종로구 옥인동,37.5835230926994,126.963385995622
1111011200,서울특별시 종로구 체부동,존재,서울특별시,종로구,체부동,서울특별시 종로구 체부동,37.5775894297458,126.970869610418
1111011300,서울특별시 종로구 필운동,존재,서울특별시,종로구,필운동,서울특별시 종로구 필운동,37.5778012532176,126.967749538039
1111011400,서울특별시 종로구 내자동,존재,서울특별시,종로구,내자동,서울특별시 종로구 내자동,37.5753047140657,126.971717261861
1111011500,서울특별시 종로구 사직동,존재,서울특별시,종로구,사직동,서울특별시 종로구 사직동,37.5754222287938,126.96631967084
1111011600,서울특별시 종로구 도렴동,존재,서울특별시,종로구,도렴동,서울특별시 종로구 도렴동,37.5731610122673,126.974647692606
1111011700,서울특별시 종로구 당주동,존재,서울특별시,종로구,당주동,서울특별시 종로구 당주동,37.5715715163219,126.974000740278
1111011800,서울특별시 종로구 내수동,존재,서울특별시,종로구,내수동,서울특별시 종로구 내수동,37.5733081682462,126.971962529742
1111011900,서울특별시 종로구 세종로,존재,서울특별시,종로구,세종로,서울특별시 종로구 세종로,37.5801928107014,126.976778199977
1111012000,서울특별시 종로구 신문로1가,존재,서울특별시,종로구,신문로1가,서울특별시 종로구 신문로1가,37.5701731498044,126.973901614206
1111012100,서울특별시 종로구 신문로2가,존재,서울특별시,종로구,신문로2가,서울특별시 종로구 신문로2가,37.5706622933597,126.969722233416
1111012200,서울특별시 종로구 청진동,존재,서울특별시,종로구,청진동,서울특별시 종로구 청진동,37.5714393638424,126.98015420508
1111012300,서울특별시 종로구 서린동,존재,서울특별시,종로구,서린동,서울특별시 종로구 서린동,37.5695112747646,126.980399217074
1111012400,서울특별시 종로구 수송동,존재,서울특별시,종로구,수송동,서울특별시 종로구 수송동,37.573677511354,126.980610942957
1111012500,서울특별시 종로구 중학동,존재,서울특별시,종로구,중학동,서울특별시 종로구 중학동,37.5752847227304,126.979641505392
1111012600,서울특별시 종로구 종로1가,존재,서울특별시,종로구,종로1가,서울특별시 종로구 종로1가,37.570257257333,126.980149990907
1111012700,서울특별시 종로구 공평동,존재,서울특별시,종로구,공평동,서울특별시 종로구 공평동,37.5712668379623,126.983147187221
1111012800,서울특별시 종로구 관훈동,존재,서울특별시,종로구,관훈동,서울특별시 종로구 관훈동,37.5741286083151,126.984690612471
1111012900,서울특별시 종로구 견지동,존재,서울특별시,종로구,견지동,서울특별시 종로구 견지동,37.5731913510517,126.9830607214
1111013000,서울특별시 종로구 와룡동,존재,서울특별시,종로구,와룡동,서울특별시 종로구 와룡동,37.5823427368208,126.991214588966
1111013100,서울특별시 종로구 권농동,존재,서울특별시,종로구,권농동,서울특별시 종로구 권농동,37.5743239285345,126.991763428362
1111013200,서울특별시 종로구 운니동,존재,서울특별시,종로구,운니동,서울특별시 종로구 운니동,37.5763742920416,126.98822214942
1111013300,서울특별시 종로구 익선동,존재,서울특별시,종로구,익선동,서울특별시 종로구 익선동,37.5743345779563,126.989694095817
1111013400,서울특별시 종로구 경운동,존재,서울특별시,종로구,경운동,서울특별시 종로구 경운동,37.5751883855303,126.98638391579
1111013500,서울특별시 종로구 관철동,존재,서울특별시,종로구,관철동,서울특별시 종로구 관철동,37.5691048202295,126.985986580352
1111013600,서울특별시 종로구 인사동,존재,서울특별시,종로구,인사동,서울특별시 종로구 인사동,37.5717032982691,126.986049484352
1111013700,서울특별시 종로구 낙원동,존재,서울특별시,종로구,낙원동,서울특별시 종로구 낙원동,37.5725577161914,126.988607627918
1111013800,서울특별시 종로구 종로2가,존재,서울특별시,종로구,종로2가,서울특별시 종로구 종로2가,37.5708890381379,126.988250180457
1111013900,서울특별시 종로구 팔판동,존재,서울특별시,종로구,팔판동,서울특별시 종로구 팔판동,37.582809998749,126.980676503591
1111014000,서울특별시 종로구 삼청동,존재,서울특별시,종로구,삼청동,서울특별시 종로구 삼청동,37.5849977825639,126.981758302922
1111014100,서울특별시 종로구 안국동,존재,서울특별시,종로구,안국동,서울특별시 종로구 안국동,37.5773864591261,126.983607690836
1111014200,서울특별시 종로구 소격동,존재,서울특별시,종로구,소격동,서울특별시 종로구 소격동,37.579624122776,126.980908275257
1111014300,서울특별시 종로구 화동,존재,서울특별시,종로구,화동,서울특별시 종로구 화동,37.5806911752014,126.982696745397
1111014400,서울특별시 종로구 사간동,존재,서울특별시,종로구,사간동,서울특별시 종로구 사간동,37.5772526194939,126.980379075036
1111014500,서울특별시 종로구 송현동,존재,서울특별시,종로구,송현동,서울특별시 종로구 송현동,37.5767591093553,126.981846349157
1111014600,서울특별시 종로구 가회동,존재,서울특별시,종로구,가회동,서울특별시 종로구 가회동,37.5800968068427,126.984784487479
1111014700,서울특별시 종로구 재동,존재,서울특별시,종로구,재동,서울특별시 종로구 재동,37.5783020854648,126.985246741088
1111014800,서울특별시 종로구 계동,존재,서울특별시,종로구,계동,서울특별시 종로구 계동,37.5824324365826,126.986903381874
1111014900,서울특별시 종로구 원서동,존재,서울특별시,종로구,원서동,서울특별시 종로구 원서동,37.5839318329339,126.988266245452
1111015000,서울특별시 종로구 훈정동,존재,서울특별시,종로구,훈정동,서울특별시 종로구 훈정동,37.5743637157985,126.994172362099
1111015100,서울특별시 종로구 묘동,존재,서울특별시,종로구,묘동,서울특별시 종로구 묘동,37.5724066101338,126.991745527678
1111015200,서울특별시 종로구 봉익동,존재,서울특별시,종로구,봉익동,서울특별시 종로구 봉익동,37.5721652242239,126.992995267432
1111015300,서울특별시 종로구 돈의동,존재,서울특별시,종로구,돈의동,서울특별시 종로구 돈의동,37.5719704528879,126.990726790606
1111015400,서울특별시 종로구 장사동,존재,서울특별시,종로구,장사동,서울특별시 종로구 장사동,37.5692172240879,126.994023346762
1111015500,서울특별시 종로구 관수동,존재,서울특별시,종로구,관수동,서울특별시 종로구 관수동,37.5690620186845,126.99046001346
1111015600,서울특별시 종로구 종로3가,존재,서울특별시,종로구,종로3가,서울특별시 종로구 종로3가,37.5703884202891,126.992329841579
1111015700,서울특별시 종로구 인의동,존재,서울특별시,종로구,인의동,서울특별시 종로구 인의동,37.572331192099,126.997668102599
1111015800,서울특별시 종로구 예지동,존재,서울특별시,종로구,예지동,서울특별시 종로구 예지동,37.5696210091491,126.998302077982
1111015900,서울특별시 종로구 원남동,존재,서울특별시,종로구,원남동,서울특별시 종로구 원남동,37.5755207102281,126.997495933473
1111016000,서울특별시 종로구 연지동,존재,서울특별시,종로구,연지동,서울특별시 종로구 연지동,37.5737475791241,127.000131313214
1111016100,서울특별시 종로구 종로4가,존재,서울특별시,종로구,종로4가,서울특별시 종로구 종로4가,37.570745463372,126.999764551274
1111016200,서울특별시 종로구 효제동,존재,서울특별시,종로구,효제동,서울특별시 종로구 효제동,37.5725942661176,127.003056381131
1111016300,서울특별시 종로구 종로5가,존재,서울특별시,종로구,종로5가,서울특별시 종로구 종로5가,37.5706048556461,127.003527196401
1111016400,서울특별시 종로구 종로6가,존재,서울특별시,종로구,종로6가,서울특별시 종로구 종로6가,37.5718912859016,127.007584281884
1111016500,서울특별시 종로구 이화동,존재,서울특별시,종로구,이화동,서울특별시 종로구 이화동,37.5769946840177,127.004338052474
1111016600,서울특별시 종로구 연건동,존재,서울특별시,종로구,연건동,서울특별시 종로구 연건동,37.5786742164881,126.999669431165
1111016700,서울특별시 종로구 충신동,존재,서울특별시,종로구,충신동,서울특별시 종로구 충신동,37.5749475538098,127.00595899872
1111016800,서울특별시 종로구 동숭동,존재,서울특별시,종로구,동숭동,서울특별시 종로구 동숭동,37.5813770980376,127.004872670199
1111016900,서울특별시 종로구 혜화동,존재,서울특별시,종로구,혜화동,서울특별시 종로구 혜화동,37.5868624440017,127.00060686405
1111017000,서울특별시 종로구 명륜1가,존재,서울특별시,종로구,명륜1가,서울특별시 종로구 명륜1가,37.5891076921368,126.997468304522
1111017100,서울특별시 종로구 명륜2가,존재,서울특별시,종로구,명륜2가,서울특별시 종로구 명륜2가,37.5846964544009,126.999030857136
1111017200,서울특별시 종로구 명륜4가,존재,서울특별시,종로구,명륜4가,서울특별시 종로구 명륜4가,37.5822313405278,127.00007245689
1111017300,서울특별시 종로구 명륜3가,존재,서울특별시,종로구,명륜3가,서울특별시 종로구 명륜3가,37.589565220326,126.993075159072
1111017400,서울특별시 종로구 창신동,존재,서울특별시,종로구,창신동,서울특별시 종로구 창신동,37.5752245135612,127.012828195947
1111017500,서울특별시 종로구 숭인동,존재,서울특별시,종로구,숭인동,서울특별시 종로구 숭인동,37.5745280159936,127.019597569646
1111017600,서울특별시 종로구 교남동,존재,서울특별시,종로구,교남동,서울특별시 종로구 교남동,37.5683831622412,126.964634002163
1111017700,서울특별시 종로구 평동,존재,서울특별시,종로구,평동,서울특별시 종로구 평동,37.5678972658595,126.966843743393
1111017800,서울특별시 종로구 송월동,존재,서울특별시,종로구,송월동,서울특별시 종로구 송월동,37.5700627844637,126.9651946575
1111017900,서울특별시 종로구 홍파동,존재,서울특별시,종로구,홍파동,서울특별시 종로구 홍파동,37.5711327985696,126.963967103183
1111018000,서울특별시 종로구 교북동,존재,서울특별시,종로구,교북동,서울특별시 종로구 교북동,37.5717842659119,126.96127267528
1111018100,서울특별시 종로구 행촌동,존재,서울특별시,종로구,행촌동,서울특별시 종로구 행촌동,37.5733270930884,126.962272567935
1111018200,서울특별시 종로구 구기동,존재,서울특별시,종로구,구기동,서울특별시 종로구 구기동,37.6193739703883,126.959299756836
1111018300,서울특별시 종로구 평창동,존재,서울특별시,종로구,평창동,서울특별시 종로구 평창동,37.6063916960375,126.968357810931
1111018400,서울특별시 종로구 부암동,존재,서울특별시,종로구,부암동,서울특별시 종로구 부암동,37.5924142953536,126.964061015983
1111018500,서울특별시 종로구 홍지동,존재,서울특별시,종로구,홍지동,서울특별시 종로구 홍지동,37.6007910021227,126.956587544473
1111018600,서울특별시 종로구 신영동,존재,서울특별시,종로구,신영동,서울특별시 종로구 신영동,37.6025046922757,126.961818449159
1111018700,서울특별시 종로구 무악동,존재,서울특별시,종로구,무악동,서울특별시 종로구 무악동,37.5759854736853,126.958245677349
1114010100,서울특별시 중구 무교동,존재,서울특별시,중구,무교동,서울특별시 중구 무교동,37.5681523321123,126.978995985222
1114010200,서울특별시 중구 다동,존재,서울특별시,중구,다동,서울특별시 중구 다동,37.5678932127316,126.981173875618
1114010300,서울특별시 중구 태평로1가,존재,서울특별시,중구,태평로1가,서울특별시 중구 태평로1가,37.5677087157563,126.977234843742
1114010400,서울특별시 중구 을지로1가,존재,서울특별시,중구,을지로1가,서울특별시 중구 을지로1가,37.5660118254223,126.980508795796
1114010500,서울특별시 중구 을지로2가,존재,서울특별시,중구,을지로2가,서울특별시 중구 을지로2가,37.5658609834047,126.984004114817
1114010600,서울특별시 중구 남대문로1가,존재,서울특별시,중구,남대문로1가,서울특별시 중구 남대문로1가,37.5678610341135,126.982862710392
1114010700,서울특별시 중구 삼각동,존재,서울특별시,중구,삼각동,서울특별시 중구 삼각동,37.568081067024,126.984225497316
1114010800,서울특별시 중구 수하동,존재,서울특별시,중구,수하동,서울특별시 중구 수하동,37.5672666194381,126.984624102223
1114010900,서울특별시 중구 장교동,존재,서울특별시,중구,장교동,서울특별시 중구 장교동,37.567245266154,126.986865292475
1114011000,서울특별시 중구 수표동,존재,서울특별시,중구,수표동,서울특별시 중구 수표동,37.5674509569573,126.989500354867
1114011100,서울특별시 중구 소공동,존재,서울특별시,중구,소공동,서울특별시 중구 소공동,37.5638997702146,126.97979400965
1114011200,서울특별시 중구 남창동,존재,서울특별시,중구,남창동,서울특별시 중구 남창동,37.5576969045757,126.977559311953
1114011300,서울특별시 중구 북창동,존재,서울특별시,중구,북창동,서울특별시 중구 북창동,37.5622200000297,126.978042381175
1114011400,서울특별시 중구 태평로2가,존재,서울특별시,중구,태평로2가,서울특별시 중구 태평로2가,37.5629837198073,126.976357967863
1114011500,서울특별시 중구 남대문로2가,존재,서울특별시,중구,남대문로2가,서울특별시 중구 남대문로2가,37.5636983086303,126.982030616216
1114011600,서울특별시 중구 남대문로3가,존재,서울특별시,중구,남대문로3가,서울특별시 중구 남대문로3가,37.562011370384,126.980319690105
1114011700,서울특별시 중구 남대문로4가,존재,서울특별시,중구,남대문로4가,서울특별시 중구 남대문로4가,37.5601075547156,126.975457960662
1114011800,서울특별시 중구 남대문로5가,존재,서울특별시,중구,남대문로5가,서울특별시 중구 남대문로5가,37.5575773074592,126.97429533532
1114011900,서울특별시 중구 봉래동1가,존재,서울특별시,중구,봉래동1가,서울특별시 중구 봉래동1가,37.5595051345954,126.972922937607
1114012000,서울특별시 중구 봉래동2가,존재,서울특별시,중구,봉래동2가,서울특별시 중구 봉래동2가,37.5565385873088,126.970968346946
1114012100,서울특별시 중구 회현동1가,존재,서울특별시,중구,회현동1가,서울특별시 중구 회현동1가,37.555589207029,126.981204133005
1114012200,서울특별시 중구 회현동2가,존재,서울특별시,중구,회현동2가,서울특별시 중구 회현동2가,37.5587537703495,126.982919122029
1114012300,서울특별시 중구 회현동3가,존재,서울특별시,중구,회현동3가,서울특별시 중구 회현동3가,37.5601522772216,126.984059661953
1114012400,서울특별시 중구 충무로1가,존재,서울특별시,중구,충무로1가,서울특별시 중구 충무로1가,37.5614350253014,126.982162451405
1114012500,서울특별시 중구 충무로2가,존재,서울특별시,중구,충무로2가,서울특별시 중구 충무로2가,37.5620485933124,126.989609769072
1114012600,서울특별시 중구 명동1가,존재,서울특별시,중구,명동1가,서울특별시 중구 명동1가,37.5642861263305,126.984638297227
1114012700,서울특별시 중구 명동2가,존재,서울특별시,중구,명동2가,서울특별시 중구 명동2가,37.5628878550787,126.98522714432
1114012800,서울특별시 중구 남산동1가,존재,서울특별시,중구,남산동1가,서울특별시 중구 남산동1가,37.5593342411287,126.984580460713
1114012900,서울특별시 중구 남산동2가,존재,서울특별시,중구,남산동2가,서울특별시 중구 남산동2가,37.5584190512111,126.986396022059
1114013000,서울특별시 중구 남산동3가,존재,서울특별시,중구,남산동3가,서울특별시 중구 남산동3가,37.5607185451524,126.987762834453
1114013100,서울특별시 중구 저동1가,존재,서울특별시,중구,저동1가,서울특별시 중구 저동1가,37.5644126337615,126.987789395082
1114013200,서울특별시 중구 충무로4가,존재,서울특별시,중구,충무로4가,서울특별시 중구 충무로4가,37.5622651534103,126.994327234401
1114013300,서울특별시 중구 충무로5가,존재,서울특별시,중구,충무로5가,서울특별시 중구 충무로5가,37.5631302462414,126.99982795883
1114013400,서울특별시 중구 인현동2가,존재,서울특별시,중구,인현동2가,서울특별시 중구 인현동2가,37.5642041704527,126.996124490655
1114013500,서울특별시 중구 예관동,존재,서울특별시,중구,예관동,서울특별시 중구 예관동,37.5642150321271,126.998189014062
1114013600,서울특별시 중구 묵정동,존재,서울특별시,중구,묵정동,서울특별시 중구 묵정동,37.5614543921106,127.000371238419
1114013700,서울특별시 중구 필동1가,존재,서울특별시,중구,필동1가,서울특별시 중구 필동1가,37.5610757328508,126.992453032787
1114013800,서울특별시 중구 필동2가,존재,서울특별시,중구,필동2가,서울특별시 중구 필동2가,37.5593207097697,126.994626250771
1114013900,서울특별시 중구 필동3가,존재,서울특별시,중구,필동3가,서울특별시 중구 필동3가,37.5584990846545,126.997003047238
1114014000,서울특별시 중구 남학동,존재,서울특별시,중구,남학동,서울특별시 중구 남학동,37.5605530385659,126.990814223458
1114014100,서울특별시 중구 주자동,존재,서울특별시,중구,주자동,서울특별시 중구 주자동,37.5606394146991,126.989388129589
1114014200,서울특별시 중구 예장동,존재,서울특별시,중구,예장동,서울특별시 중구 예장동,37.5552118678546,126.990086044965
1114014300,서울특별시 중구 장충동1가,존재,서울특별시,중구,장충동1가,서울특별시 중구 장충동1가,37.5606540803158,127.007325089464
1114014400,서울특별시 중구 장충동2가,존재,서울특별시,중구,장충동2가,서울특별시 중구 장충동2가,37.5550176670286,127.000602078813
1114014500,서울특별시 중구 광희동1가,존재,서울특별시,중구,광희동1가,서울특별시 중구 광희동1가,37.5652239855071,127.006451724415
1114014600,서울특별시 중구 광희동2가,존재,서울특별시,중구,광희동2가,서울특별시 중구 광희동2가,37.5639300318234,127.008407470182
1114014700,서울특별시 중구 쌍림동,존재,서울특별시,중구,쌍림동,서울특별시 중구 쌍림동,37.5635266097207,127.004210503561
1114014800,서울특별시 중구 을지로6가,존재,서울특별시,중구,을지로6가,서울특별시 중구 을지로6가,37.5677719920143,127.00663305138
1114014900,서울특별시 중구 을지로7가,존재,서울특별시,중구,을지로7가,서울특별시 중구 을지로7가,37.5661499837088,127.009743356347
1114015000,서울특별시 중구 을지로4가,존재,서울특별시,중구,을지로4가,서울특별시 중구 을지로4가,37.5664927576671,126.998754909258
1114015100,서울특별시 중구 을지로5가,존재,서울특별시,중구,을지로5가,서울특별시 중구 을지로5가,37.5666080666785,127.002431326396
1114015200,서울특별시 중구 주교동,존재,서울특별시,중구,주교동,서울특별시 중구 주교동,37.5682515063243,126.999357065301
1114015300,서울특별시 중구 방산동,존재,서울특별시,중구,방산동,서울특별시 중구 방산동,37.5687055728612,127.002956612022
1114015400,서울특별시 중구 오장동,존재,서울특별시,중구,오장동,서울특별시 중구 오장동,37.56491061309,127.000692708562
1114015500,서울특별시 중구 을지로3가,존재,서울특별시,중구,을지로3가,서울특별시 중구 을지로3가,37.5664564985184,126.992696980394
1114015600,서울특별시 중구 입정동,존재,서울특별시,중구,입정동,서울특별시 중구 입정동,37.5678115982331,126.992728541874
1114015700,서울특별시 중구 산림동,존재,서울특별시,중구,산림동,서울특별시 중구 산림동,37.5677288451171,126.995508543908
1114015800,서울특별시 중구 충무로3가,존재,서울특별시,중구,충무로3가,서울특별시 중구 충무로3가,37.5626722201462,126.991307446764
1114015900,서울특별시 중구 초동,존재,서울특별시,중구,초동,서울특별시 중구 초동,37.564405798317,126.992181048279
1114016000,서울특별시 중구 인현동1가,존재,서울특별시,중구,인현동1가,서울특별시 중구 인현동1가,37.5637139255336,126.993729503193
1114016100,서울특별시 중구 저동2가,존재,서울특별시,중구,저동2가,서울특별시 중구 저동2가,37.5642218113843,126.989776983466
1114016200,서울특별시 중구 신당동,존재,서울특별시,중구,신당동,서울특별시 중구 신당동,37.5620157313143,127.014442188261
1114016300,서울특별시 중구 흥인동,존재,서울특별시,중구,흥인동,서울특별시 중구 흥인동,37.5672917152732,127.016358403205
1114016400,서울특별시 중구 무학동,존재,서울특별시,중구,무학동,서울특별시 중구 무학동,37.564358217778,127.015271168107
1114016500,서울특별시 중구 황학동,존재,서울특별시,중구,황학동,서울특별시 중구 황학동,37.5674999372117,127.021415848975
1114016600,서울특별시 중구 서소문동,존재,서울특별시,중구,서소문동,서울특별시 중구 서소문동,37.5631129454111,126.97389954989
1114016700,서울특별시 중구 정동,존재,서울특별시,중구,정동,서울특별시 중구 정동,37.5665870147751,126.973133171996
1114016800,서울특별시 중구 순화동,존재,서울특별시,중구,순화동,서울특별시 중구 순화동,37.5625571795009,126.970694369794
1114016900,서울특별시 중구 의주로1가,존재,서울특별시,중구,의주로1가,서울특별시 중구 의주로1가,37.564787363998,126.968063019077
1114017000,서울특별시 중구 충정로1가,존재,서울특별시,중구,충정로1가,서울특별시 중구 충정로1가,37.5665101244008,126.968270553351
1114017100,서울특별시 중구 중림동,존재,서울특별시,중구,중림동,서울특별시 중구 중림동,37.559168225382,126.966182119336
1114017200,서울특별시 중구 의주로2가,존재,서울특별시,중구,의주로2가,서울특별시 중구 의주로2가,37.5610540320638,126.969567667479
1114017300,서울특별시 중구 만리동1가,존재,서울특별시,중구,만리동1가,서울특별시 중구 만리동1가,37.5561628100869,126.967288060049
1114017400,서울특별시 중구 만리동2가,존재,서울특별시,중구,만리동2가,서울특별시 중구 만리동2가,37.5545760844189,126.963956968884
1117010100,서울특별시 용산구 후암동,존재,서울특별시,용산구,후암동,서울특별시 용산구 후암동,37.5486798277286,126.978150463736
1117010200,서울특별시 용산구 용산동2가,존재,서울특별시,용산구,용산동2가,서울특별시 용산구 용산동2가,37.5419195197563,126.982945593811
1117010300,서울특별시 용산구 용산동4가,존재,서울특별시,용산구,용산동4가,서울특별시 용산구 용산동4가,37.5306248837304,126.985224458926
1117010400,서울특별시 용산구 갈월동,존재,서울특별시,용산구,갈월동,서울특별시 용산구 갈월동,37.5467756584412,126.972162579372
1117010500,서울특별시 용산구 남영동,존재,서울특별시,용산구,남영동,서울특별시 용산구 남영동,37.5430061454345,126.973322683547
1117010600,서울특별시 용산구 용산동1가,존재,서울특별시,용산구,용산동1가,서울특별시 용산구 용산동1가,37.5399939693422,126.976967186602
1117010700,서울특별시 용산구 동자동,존재,서울특별시,용산구,동자동,서울특별시 용산구 동자동,37.5520519606976,126.972396006945
1117010800,서울특별시 용산구 서계동,존재,서울특별시,용산구,서계동,서울특별시 용산구 서계동,37.552965989869,126.966999743181
1117010900,서울특별시 용산구 청파동1가,존재,서울특별시,용산구,청파동1가,서울특별시 용산구 청파동1가,37.548767465152,126.967458773793
1117011000,서울특별시 용산구 청파동2가,존재,서울특별시,용산구,청파동2가,서울특별시 용산구 청파동2가,37.5465142049802,126.964798233694
1117011100,서울특별시 용산구 청파동3가,존재,서울특별시,용산구,청파동3가,서울특별시 용산구 청파동3가,37.543246007914,126.966972344614
1117011200,서울특별시 용산구 원효로1가,존재,서울특별시,용산구,원효로1가,서울특별시 용산구 원효로1가,37.5396132026478,126.967064466585
1117011300,서울특별시 용산구 원효로2가,존재,서울특별시,용산구,원효로2가,서울특별시 용산구 원효로2가,37.5362892108964,126.963323111963
1117011400,서울특별시 용산구 신창동,존재,서울특별시,용산구,신창동,서울특별시 용산구 신창동,37.5357673358179,126.954946215115
1117011500,서울특별시 용산구 산천동,존재,서울특별시,용산구,산천동,서울특별시 용산구 산천동,37.5354165057958,126.951801048783
1117011600,서울특별시 용산구 청암동,존재,서울특별시,용산구,청암동,서울특별시 용산구 청암동,37.5344808673194,126.946678596744
1117011700,서울특별시 용산구 원효로3가,존재,서울특별시,용산구,원효로3가,서울특별시 용산구 원효로3가,37.5343051059798,126.95763533429
1117011800,서울특별시 용산구 원효로4가,존재,서울특별시,용산구,원효로4가,서울특별시 용산구 원효로4가,37.532251690375,126.950590243026
1117011900,서울특별시 용산구 효창동,존재,서울특별시,용산구,효창동,서울특별시 용산구 효창동,37.5424588083349,126.9618988792
1117012000,서울특별시 용산구 도원동,존재,서울특별시,용산구,도원동,서울특별시 용산구 도원동,37.5381208172628,126.955125834612
1117012100,서울특별시 용산구 용문동,존재,서울특별시,용산구,용문동,서울특별시 용산구 용문동,37.5377008640148,126.959891817892
1117012200,서울특별시 용산구 문배동,존재,서울특별시,용산구,문배동,서울특별시 용산구 문배동,37.5371018437132,126.969405422634
1117012300,서울특별시 용산구 신계동,존재,서울특별시,용산구,신계동,서울특별시 용산구 신계동,37.5358253064499,126.966740278708
1117012400,서울특별시 용산구 한강로1가,존재,서울특별시,용산구,한강로1가,서울특별시 용산구 한강로1가,37.5339780623762,126.973054361529
1117012500,서울특별시 용산구 한강로2가,존재,서울특별시,용산구,한강로2가,서울특별시 용산구 한강로2가,37.5315623013376,126.968683607087
1117012600,서울특별시 용산구 용산동3가,존재,서울특별시,용산구,용산동3가,서울특별시 용산구 용산동3가,37.5318669434272,126.976965160519
1117012700,서울특별시 용산구 용산동5가,존재,서울특별시,용산구,용산동5가,서울특별시 용산구 용산동5가,37.526143245049,126.974364951898
1117012800,서울특별시 용산구 한강로3가,존재,서울특별시,용산구,한강로3가,서울특별시 용산구 한강로3가,37.5276608637792,126.962182447512
1117012900,서울특별시 용산구 이촌동,존재,서울특별시,용산구,이촌동,서울특별시 용산구 이촌동,37.5141954312249,126.972097769518
1117013000,서울특별시 용산구 이태원동,존재,서울특별시,용산구,이태원동,서울특별시 용산구 이태원동,37.5402662116134,126.991527297365
1117013100,서울특별시 용산구 한남동,존재,서울특별시,용산구,한남동,서울특별시 용산구 한남동,37.5346298557798,127.000552132438
1117013200,서울특별시 용산구 동빙고동,존재,서울특별시,용산구,동빙고동,서울특별시 용산구 동빙고동,37.5244123976895,126.995112936884
1117013300,서울특별시 용산구 서빙고동,존재,서울특별시,용산구,서빙고동,서울특별시 용산구 서빙고동,37.5204623812775,126.994638088433
1117013400,서울특별시 용산구 주성동,존재,서울특별시,용산구,주성동,서울특별시 용산구 주성동,37.5215725360091,126.999221719448
1117013500,서울특별시 용산구 용산동6가,존재,서울특별시,용산구,용산동6가,서울특별시 용산구 용산동6가,37.5235531064679,126.980329796658
1117013600,서울특별시 용산구 보광동,존재,서울특별시,용산구,보광동,서울특별시 용산구 보광동,37.5262721673188,127.000171956489
1120010100,서울특별시 성동구 상왕십리동,존재,서울특별시,성동구,상왕십리동,서울특별시 성동구 상왕십리동,37.5684327095862,127.024784739728
1120010200,서울특별시 성동구 하왕십리동,존재,서울특별시,성동구,하왕십리동,서울특별시 성동구 하왕십리동,37.5619122139369,127.028703243306
1120010300,서울특별시 성동구 홍익동,존재,서울특별시,성동구,홍익동,서울특별시 성동구 홍익동,37.5663550219259,127.032213833438
1120010400,서울특별시 성동구 도선동,존재,서울특별시,성동구,도선동,서울특별시 성동구 도선동,37.5637958263853,127.033530216268
1120010500,서울특별시 성동구 마장동,존재,서울특별시,성동구,마장동,서울특별시 성동구 마장동,37.566379547987,127.045325760782
1120010600,서울특별시 성동구 사근동,존재,서울특별시,성동구,사근동,서울특별시 성동구 사근동,37.5614997515694,127.045327331714
1120010700,서울특별시 성동구 행당동,존재,서울특별시,성동구,행당동,서울특별시 성동구 행당동,37.558305907888,127.037031736958
1120010800,서울특별시 성동구 응봉동,존재,서울특별시,성동구,응봉동,서울특별시 성동구 응봉동,37.553160488276,127.033416807797
1120010900,서울특별시 성동구 금호동1가,존재,서울특별시,성동구,금호동1가,서울특별시 성동구 금호동1가,37.5548857249068,127.02279294328
1120011000,서울특별시 성동구 금호동2가,존재,서울특별시,성동구,금호동2가,서울특별시 성동구 금호동2가,37.5529940659194,127.020406751011
1120011100,서울특별시 성동구 금호동3가,존재,서울특별시,성동구,금호동3가,서울특별시 성동구 금호동3가,37.5499307132639,127.020166005976
1120011200,서울특별시 성동구 금호동4가,존재,서울특별시,성동구,금호동4가,서울특별시 성동구 금호동4가,37.5447325755772,127.026161935006
1120011300,서울특별시 성동구 옥수동,존재,서울특별시,성동구,옥수동,서울특별시 성동구 옥수동,37.5435886378543,127.013438338877
